65

Culture: pt-BR 
Date: 11/05/2023 15:55:14.15592

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
11/05/2023 15:55:14.16196	1	1	0	1	1	1	1	1	1524,29817	1552,84968	1545,30767	1553,04895	1553,36734	1552,98024	1524,53282
11/05/2023 15:55:14.16296	1	1	0	1	1	1	1	1	1524,30515	1552,85379	1545,30748	1553,04817	1553,36617	1552,97632	1524,53395
11/05/2023 15:55:14.16396	1	1	0	1	1	1	1	1	1524,29629	1552,86279	1545,30826	1553,04777	1553,36421	1552,97945	1524,52452
11/05/2023 15:55:14.16496	1	1	0	1	1	1	1	1	1524,29478	1552,85712	1545,30263	1553,04895	1553,36656	1552,97671	1524,52414
11/05/2023 15:55:14.16596	1	1	0	1	1	1	1	1	1524,30609	1552,85672	1545,30787	1553,04856	1553,36401	1552,97691	1524,53697
11/05/2023 15:55:14.16696	1	1	0	1	1	1	1	1	1524,30440	1552,86377	1545,30419	1553,04543	1553,36715	1552,97299	1524,54546
11/05/2023 15:55:14.16796	1	1	0	1	1	1	1	1	1524,29346	1552,84655	1545,30612	1553,04993	1553,36558	1552,97593	1524,53131
11/05/2023 15:55:14.16896	1	1	0	1	1	1	1	1	1524,29893	1552,85144	1545,30884	1553,04327	1553,36284	1552,97397	1524,52188
11/05/2023 15:55:14.16996	1	1	0	1	1	1	1	1	1524,30062	1552,85183	1545,30748	1553,04954	1553,36362	1552,97436	1524,54338
11/05/2023 15:55:14.17096	1	1	0	1	1	1	1	1	1524,29497	1552,84968	1545,30632	1553,04817	1553,36460	1552,97652	1524,52621
11/05/2023 15:55:14.17196	1	1	0	1	1	1	1	1	1524,29949	1552,86690	1545,30826	1553,04758	1553,36558	1552,97887	1524,53319
11/05/2023 15:55:14.17296	1	1	0	1	1	1	1	1	1524,30326	1552,86494	1545,30477	1553,04758	1553,36362	1552,97554	1524,52980
11/05/2023 15:55:14.17396	1	1	0	1	1	1	1	1	1524,29365	1552,85574	1545,30419	1553,05052	1553,36695	1552,97730	1524,52735
11/05/2023 15:55:14.17496	1	1	0	1	1	1	1	1	1524,30628	1552,85555	1545,30826	1553,04582	1553,36597	1552,97691	1524,53282
11/05/2023 15:55:14.17596	1	1	0	1	1	1	1	1	1524,30119	1552,85946	1545,30651	1553,04699	1553,36382	1552,97710	1524,53885
11/05/2023 15:55:14.17696	1	1	0	1	1	1	1	1	1524,29365	1552,84733	1545,30419	1553,04621	1553,36304	1552,97632	1524,52244
11/05/2023 15:55:14.17796	1	1	0	1	1	1	1	1	1524,30119	1552,85986	1545,30922	1553,04836	1553,36362	1552,97397	1524,53376
11/05/2023 15:55:14.17896	1	1	0	1	1	1	1	1	1524,30572	1552,85320	1545,30942	1553,04758	1553,36362	1552,97182	1524,54055
11/05/2023 15:55:14.17996	1	1	0	1	1	1	1	1	1524,29025	1552,84322	1545,30593	1553,04954	1553,36519	1552,97515	1524,51603
11/05/2023 15:55:14.18096	1	1	0	1	1	1	1	1	1524,30741	1552,85261	1545,30942	1553,04366	1553,36558	1552,97436	1524,53319
11/05/2023 15:55:14.18196	1	1	0	1	1	1	1	1	1524,29874	1552,86103	1545,30380	1553,05012	1553,36558	1552,97378	1524,53640
11/05/2023 15:55:14.18296	1	1	0	1	1	1	1	1	1524,29308	1552,85301	1545,30612	1553,04817	1553,36382	1552,97769	1524,53036
11/05/2023 15:55:14.18396	1	1	0	1	1	1	1	1	1524,30138	1552,86260	1545,30612	1553,04504	1553,36323	1552,97769	1524,53678
11/05/2023 15:55:14.18496	1	1	0	1	1	1	1	1	1524,30383	1552,85829	1545,30554	1553,04856	1553,36382	1552,97475	1524,52188
11/05/2023 15:55:14.18596	1	1	0	1	1	1	1	1	1524,29308	1552,85301	1545,30477	1553,04777	1553,36793	1552,97573	1524,52772
11/05/2023 15:55:14.18696	1	1	0	1	1	1	1	1	1524,30383	1552,85046	1545,30767	1553,04171	1553,36636	1552,97456	1524,52301
11/05/2023 15:55:14.18796	1	1	0	1	1	1	1	1	1524,29987	1552,85946	1545,30690	1553,04856	1553,36304	1552,97613	1524,53206
11/05/2023 15:55:14.18896	1	1	0	1	1	1	1	1	1524,30006	1552,85085	1545,30477	1553,05208	1553,36421	1552,97808	1524,53716
11/05/2023 15:55:14.18996	1	1	0	1	1	1	1	1	1524,30496	1552,84968	1545,30767	1553,04915	1553,36519	1552,97554	1524,52395
11/05/2023 15:55:14.19096	1	1	0	1	1	1	1	1	1524,30949	1552,86083	1545,30671	1553,04777	1553,36695	1552,97417	1524,54281
11/05/2023 15:55:14.19196	1	1	0	1	1	1	1	1	1524,29930	1552,85085	1545,30632	1553,04856	1553,36597	1552,97495	1524,52980
11/05/2023 15:55:14.19296	1	1	0	1	1	1	1	1	1524,30383	1552,85692	1545,30748	1553,04601	1553,36636	1552,97613	1524,53584
11/05/2023 15:55:14.19396	1	1	0	1	1	1	1	1	1524,30496	1552,85770	1545,30593	1553,04660	1553,36578	1552,97221	1524,54168
11/05/2023 15:55:14.19496	1	1	0	1	1	1	1	1	1524,29610	1552,85477	1545,30554	1553,04993	1553,36147	1552,97613	1524,52527
11/05/2023 15:55:14.19596	1	1	0	1	1	1	1	1	1524,30873	1552,86162	1545,30651	1553,04817	1553,36617	1552,97554	1524,52791
11/05/2023 15:55:14.19696	1	1	0	1	1	1	1	1	1524,30307	1552,86240	1545,30864	1553,04562	1553,36538	1552,97593	1524,53791
11/05/2023 15:55:14.19796	1	1	0	1	1	1	1	1	1524,29553	1552,85242	1545,30651	1553,04915	1553,36441	1552,97613	1524,53885
11/05/2023 15:55:14.19896	1	1	0	1	1	1	1	1	1524,30515	1552,85437	1545,30806	1553,04601	1553,36382	1552,97221	1524,52508
11/05/2023 15:55:14.19996	1	1	0	1	1	1	1	1	1524,30176	1552,86201	1545,30496	1553,04934	1553,36343	1552,97730	1524,54093
11/05/2023 15:55:14.20096	1	1	0	1	1	1	1	1	1524,29497	1552,84831	1545,30457	1553,04621	1553,36480	1552,97613	1524,51999
11/05/2023 15:55:14.20196	1	1	0	1	1	1	1	1	1524,30326	1552,85790	1545,30380	1553,04660	1553,36558	1552,97515	1524,53697
11/05/2023 15:55:14.20296	1	1	0	1	1	1	1	1	1524,30176	1552,85359	1545,30709	1553,04954	1553,36519	1552,97260	1524,53602
11/05/2023 15:55:14.20396	1	1	0	1	1	1	1	1	1524,29572	1552,85535	1545,30748	1553,04738	1553,36323	1552,97554	1524,52376
11/05/2023 15:55:14.20496	1	1	0	1	1	1	1	1	1524,30515	1552,85379	1545,30826	1553,04484	1553,36441	1552,97632	1524,52584
11/05/2023 15:55:14.20596	1	1	0	1	1	1	1	1	1524,30440	1552,85868	1545,30826	1553,04738	1553,36676	1552,97221	1524,53867
11/05/2023 15:55:14.20696	1	1	0	1	1	1	1	1	1524,29817	1552,85085	1545,30457	1553,04817	1553,36480	1552,97417	1524,52112
11/05/2023 15:55:14.20796	1	1	0	1	1	1	1	1	1524,29987	1552,85829	1545,31000	1553,04856	1553,36499	1552,97867	1524,53319
11/05/2023 15:55:14.20896	1	1	0	1	1	1	1	1	1524,29666	1552,86103	1545,30806	1553,04680	1553,36695	1552,97554	1524,53093
11/05/2023 15:55:14.20996	1	1	0	1	1	1	1	1	1524,29308	1552,84498	1545,30205	1553,04895	1553,36284	1552,97475	1524,52603
11/05/2023 15:55:14.21096	1	1	0	1	1	1	1	1	1524,29949	1552,85809	1545,30826	1553,04562	1553,36264	1552,97378	1524,53338
11/05/2023 15:55:14.21196	1	1	0	1	1	1	1	1	1524,29949	1552,85477	1545,30671	1553,04797	1553,36793	1552,97554	1524,53357
11/05/2023 15:55:14.21296	1	1	0	1	1	1	1	1	1524,29629	1552,84811	1545,30535	1553,04836	1553,36558	1552,97710	1524,52188
11/05/2023 15:55:14.21396	1	1	0	1	1	1	1	1	1524,31081	1552,85927	1545,30709	1553,04915	1553,36421	1552,97710	1524,53018
11/05/2023 15:55:14.21496	1	1	0	1	1	1	1	1	1524,30006	1552,85301	1545,30826	1553,04817	1553,36636	1552,97064	1524,53867
11/05/2023 15:55:14.21596	1	1	0	1	1	1	1	1	1524,29723	1552,85027	1545,30535	1553,04738	1553,36597	1552,97299	1524,52414
11/05/2023 15:55:14.21696	1	1	0	1	1	1	1	1	1524,30440	1552,85672	1545,30651	1553,05110	1553,36597	1552,97808	1524,52565
11/05/2023 15:55:14.21796	1	1	0	1	1	1	1	1	1524,30176	1552,85340	1545,30826	1553,04660	1553,36460	1552,97495	1524,53772
11/05/2023 15:55:14.21896	1	1	0	1	1	1	1	1	1524,29629	1552,85066	1545,30457	1553,04621	1553,36362	1552,97104	1524,51773
11/05/2023 15:55:14.21996	1	1	0	1	1	1	1	1	1524,30440	1552,85301	1545,30419	1553,04640	1553,36401	1552,97632	1524,53904
11/05/2023 15:55:14.22096	1	1	0	1	1	1	1	1	1524,29534	1552,86044	1545,30690	1553,04758	1553,36538	1552,97730	1524,53414
11/05/2023 15:55:14.22196	1	1	0	1	1	1	1	1	1524,29685	1552,84439	1545,30729	1553,04856	1553,36401	1552,97613	1524,52338
11/05/2023 15:55:14.22296	1	1	0	1	1	1	1	1	1524,30194	1552,86025	1545,30515	1553,04719	1553,36127	1552,97789	1524,53244
11/05/2023 15:55:14.22396	1	1	0	1	1	1	1	1	1524,29629	1552,86044	1545,30922	1553,04640	1553,36597	1552,97671	1524,52980
11/05/2023 15:55:14.22496	1	1	0	1	1	1	1	1	1524,30326	1552,85124	1545,30612	1553,04660	1553,36382	1552,97534	1524,53074
11/05/2023 15:55:14.22596	1	1	0	1	1	1	1	1	1524,30383	1552,85868	1545,30884	1553,04954	1553,36127	1552,97769	1524,53282
11/05/2023 15:55:14.22696	1	1	0	1	1	1	1	1	1524,29742	1552,86103	1545,30690	1553,04856	1553,36284	1552,97710	1524,53716
11/05/2023 15:55:14.22796	1	1	0	1	1	1	1	1	1524,29685	1552,84400	1545,30690	1553,04288	1553,36382	1552,97201	1524,51829
11/05/2023 15:55:14.22896	1	1	0	1	1	1	1	1	1524,30100	1552,85770	1545,30806	1553,04680	1553,36166	1552,97691	1524,53055
11/05/2023 15:55:14.22996	1	1	0	1	1	1	1	1	1524,30496	1552,85614	1545,30632	1553,04875	1553,36538	1552,97417	1524,54074
11/05/2023 15:55:14.23096	1	1	0	1	1	1	1	1	1524,30119	1552,84596	1545,30845	1553,04856	1553,36578	1552,97339	1524,52376
11/05/2023 15:55:14.23196	1	1	0	1	1	1	1	1	1524,30383	1552,85281	1545,30632	1553,04856	1553,36519	1552,98082	1524,54263
