65

Culture: pt-BR 
Date: 11/05/2023 16:11:53.00382

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
11/05/2023 16:11:53.03072	1	1	0	1	1	1	1	1	1524,28306	1552,85610	1545,32509	1553,04794	1553,37084	1552,97277	1524,53732
11/05/2023 16:11:53.03172	1	1	0	1	1	1	1	1	1524,29701	1552,86433	1545,32625	1553,04559	1553,37201	1552,97531	1524,53864
11/05/2023 16:11:53.03272	1	1	0	1	1	1	1	1	1524,29758	1552,85865	1545,32489	1553,04774	1553,37142	1552,97296	1524,53732
11/05/2023 16:11:53.03372	1	1	0	1	1	1	1	1	1524,28551	1552,84867	1545,31947	1553,05186	1553,36986	1552,97805	1524,52996
11/05/2023 16:11:53.03472	1	1	0	1	1	1	1	1	1524,29626	1552,85415	1545,32528	1553,05048	1553,36770	1552,97864	1524,53184
11/05/2023 16:11:53.03572	1	1	0	1	1	1	1	1	1524,28796	1552,85552	1545,32567	1553,04559	1553,37280	1552,97433	1524,54222
11/05/2023 16:11:53.03672	1	1	0	1	1	1	1	1	1524,29192	1552,84260	1545,32412	1553,04559	1553,37123	1552,97179	1524,52901
11/05/2023 16:11:53.03772	1	1	0	1	1	1	1	1	1524,29927	1552,85434	1545,32489	1553,05127	1553,37123	1552,97825	1524,54260
11/05/2023 16:11:53.03872	1	1	0	1	1	1	1	1	1524,28626	1552,85239	1545,32489	1553,05009	1553,37182	1552,97707	1524,53901
11/05/2023 16:11:53.03972	1	1	0	1	1	1	1	1	1524,29362	1552,85356	1545,32548	1553,04853	1553,37084	1552,97335	1524,53222
11/05/2023 16:11:53.04072	1	1	0	1	1	1	1	1	1524,29513	1552,85963	1545,32606	1553,04774	1553,37241	1552,97531	1524,53769
11/05/2023 16:11:53.04172	1	1	0	1	1	1	1	1	1524,28852	1552,85121	1545,32315	1553,04833	1553,37045	1552,97727	1524,53713
11/05/2023 16:11:53.04272	1	1	0	1	1	1	1	1	1524,29682	1552,85552	1545,32528	1553,04207	1553,37142	1552,97277	1524,53656
11/05/2023 16:11:53.04372	1	1	0	1	1	1	1	1	1524,29550	1552,85924	1545,32393	1553,04696	1553,37201	1552,97335	1524,54524
11/05/2023 16:11:53.04472	1	1	0	1	1	1	1	1	1524,28928	1552,84749	1545,32237	1553,04990	1553,37162	1552,97355	1524,53637
11/05/2023 16:11:53.04572	1	1	0	1	1	1	1	1	1524,29513	1552,85826	1545,32431	1553,04794	1553,37005	1552,97649	1524,54147
11/05/2023 16:11:53.04672	1	1	0	1	1	1	1	1	1524,29060	1552,85708	1545,32451	1553,04931	1553,37241	1552,97629	1524,54071
11/05/2023 16:11:53.04772	1	1	0	1	1	1	1	1	1524,28852	1552,84906	1545,32373	1553,04422	1553,36986	1552,97120	1524,53109
11/05/2023 16:11:53.04872	1	1	0	1	1	1	1	1	1524,30569	1552,86002	1545,32412	1553,05264	1553,37064	1552,97825	1524,54165
11/05/2023 16:11:53.04972	1	1	0	1	1	1	1	1	1524,28570	1552,85610	1545,32218	1553,04598	1553,37142	1552,97472	1524,52864
11/05/2023 16:11:53.05072	1	1	0	1	1	1	1	1	1524,29135	1552,85552	1545,32741	1553,04735	1553,37534	1552,97472	1524,53524
11/05/2023 16:11:53.05172	1	1	0	1	1	1	1	1	1524,29927	1552,86237	1545,32780	1553,05029	1553,36829	1552,97766	1524,53750
11/05/2023 16:11:53.05272	1	1	0	1	1	1	1	1	1524,28098	1552,85513	1545,32334	1553,04970	1553,37182	1552,97668	1524,53656
11/05/2023 16:11:53.05372	1	1	0	1	1	1	1	1	1524,29456	1552,85708	1545,32567	1553,04442	1553,37241	1552,97531	1524,53675
11/05/2023 16:11:53.05472	1	1	0	1	1	1	1	1	1524,29494	1552,85963	1545,32645	1553,04618	1553,37162	1552,97629	1524,53581
11/05/2023 16:11:53.05572	1	1	0	1	1	1	1	1	1524,29362	1552,85043	1545,32179	1553,04422	1553,37260	1552,97375	1524,52807
11/05/2023 16:11:53.05672	1	1	0	1	1	1	1	1	1524,30003	1552,85513	1545,32567	1553,05107	1553,36849	1552,97981	1524,54430
