65

Culture: pt-BR 
Date: 15/05/2023 14:31:58.25331

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 136
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 201
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 196
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 197
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
15/05/2023 14:31:58.26430	0	0	0	0	0	1	1	1	1553,38635	1553,01763	1524,56659
15/05/2023 14:31:58.26530	0	0	0	0	0	1	1	1	1553,38674	1553,01802	1524,56131
15/05/2023 14:31:58.26630	0	0	0	0	0	1	1	1	1553,38654	1553,02213	1524,56565
15/05/2023 14:31:58.26730	0	0	0	0	0	1	1	1	1553,38928	1553,01352	1524,56885
15/05/2023 14:31:58.26830	0	0	0	0	0	1	1	1	1553,38732	1553,01841	1524,56734
15/05/2023 14:31:58.26930	0	0	0	0	0	1	1	1	1553,38909	1553,02018	1524,56546
15/05/2023 14:31:58.27030	0	0	0	0	0	1	1	1	1553,38791	1553,01254	1524,57093
15/05/2023 14:31:58.27130	0	0	0	0	0	1	1	1	1553,38967	1553,01411	1524,57017
15/05/2023 14:31:58.27230	0	0	0	0	0	1	1	1	1553,38419	1553,01724	1524,56584
15/05/2023 14:31:58.27330	0	0	0	0	0	1	1	1	1553,39144	1553,01215	1524,56716
15/05/2023 14:31:58.27430	0	0	0	0	0	1	1	1	1553,38870	1553,01509	1524,56716
15/05/2023 14:31:58.27530	0	0	0	0	0	1	1	1	1553,38399	1553,01802	1524,56942
15/05/2023 14:31:58.27630	0	0	0	0	0	1	1	1	1553,38674	1553,01137	1524,56716
15/05/2023 14:31:58.27730	0	0	0	0	0	1	1	1	1553,38948	1553,01841	1524,56734
15/05/2023 14:31:58.27830	0	0	0	0	0	1	1	1	1553,38399	1553,01939	1524,56640
15/05/2023 14:31:58.27930	0	0	0	0	0	1	1	1	1553,38615	1553,01430	1524,56640
15/05/2023 14:31:58.28030	0	0	0	0	0	1	1	1	1553,38635	1553,01802	1524,56357
15/05/2023 14:31:58.28130	0	0	0	0	0	1	1	1	1553,38635	1553,02037	1524,56791
15/05/2023 14:31:58.28230	0	0	0	0	0	1	1	1	1553,38772	1553,01704	1524,56395
15/05/2023 14:31:58.28330	0	0	0	0	0	1	1	1	1553,38615	1553,01665	1524,56659
15/05/2023 14:31:58.28430	0	0	0	0	0	1	1	1	1553,39144	1553,01978	1524,56734
15/05/2023 14:31:58.28530	0	0	0	0	0	1	1	1	1553,38791	1553,01841	1524,56301
15/05/2023 14:31:58.28630	0	0	0	0	0	1	1	1	1553,38674	1553,02037	1524,56433
15/05/2023 14:31:58.28730	0	0	0	0	0	1	1	1	1553,38791	1553,01450	1524,56904
15/05/2023 14:31:58.28830	0	0	0	0	0	1	1	1	1553,38791	1553,01783	1524,56584
15/05/2023 14:31:58.28930	0	0	0	0	0	1	1	1	1553,38537	1553,02115	1524,56602
15/05/2023 14:31:58.29030	0	0	0	0	0	1	1	1	1553,38615	1553,01665	1524,56848
15/05/2023 14:31:58.29130	0	0	0	0	0	1	1	1	1553,38791	1553,02155	1524,56395
15/05/2023 14:31:58.29230	0	0	0	0	0	1	1	1	1553,38830	1553,02076	1524,56602
15/05/2023 14:31:58.29330	0	0	0	0	0	1	1	1	1553,38811	1553,01724	1524,56885
15/05/2023 14:31:58.29430	0	0	0	0	0	1	1	1	1553,38772	1553,01606	1524,56357
15/05/2023 14:31:58.29530	0	0	0	0	0	1	1	1	1553,38380	1553,02155	1524,56395
15/05/2023 14:31:58.29630	0	0	0	0	0	1	1	1	1553,39281	1553,01509	1524,56565
15/05/2023 14:31:58.29730	0	0	0	0	0	1	1	1	1553,38889	1553,01861	1524,56489
15/05/2023 14:31:58.29830	0	0	0	0	0	1	1	1	1553,38615	1553,01880	1524,56433
15/05/2023 14:31:58.29930	0	0	0	0	0	1	1	1	1553,38635	1553,01724	1524,56565
15/05/2023 14:31:58.30030	0	0	0	0	0	1	1	1	1553,38850	1553,01763	1524,56867
15/05/2023 14:31:58.30130	0	0	0	0	0	1	1	1	1553,38497	1553,01880	1524,56263
15/05/2023 14:31:58.30230	0	0	0	0	0	1	1	1	1553,38537	1553,01704	1524,56602
15/05/2023 14:31:58.30330	0	0	0	0	0	1	1	1	1553,38928	1553,01998	1524,56942
15/05/2023 14:31:58.30430	0	0	0	0	0	1	1	1	1553,38811	1553,01978	1524,56791
15/05/2023 14:31:58.30530	0	0	0	0	0	1	1	1	1553,38615	1553,01880	1524,56489
15/05/2023 14:31:58.30630	0	0	0	0	0	1	1	1	1553,38850	1553,01861	1524,56961
15/05/2023 14:31:58.30730	0	0	0	0	0	1	1	1	1553,38752	1553,02018	1524,56697
15/05/2023 14:31:58.30830	0	0	0	0	0	1	1	1	1553,38419	1553,01978	1524,56395
15/05/2023 14:31:58.30930	0	0	0	0	0	1	1	1	1553,38772	1553,01626	1524,56678
15/05/2023 14:31:58.31030	0	0	0	0	0	1	1	1	1553,38674	1553,01920	1524,56942
15/05/2023 14:31:58.31130	0	0	0	0	0	1	1	1	1553,39046	1553,01313	1524,56716
15/05/2023 14:31:58.31230	0	0	0	0	0	1	1	1	1553,38987	1553,01841	1524,56716
15/05/2023 14:31:58.31330	0	0	0	0	0	1	1	1	1553,38654	1553,01802	1524,56319
15/05/2023 14:31:58.31430	0	0	0	0	0	1	1	1	1553,38674	1553,01391	1524,56772
15/05/2023 14:31:58.31530	0	0	0	0	0	1	1	1	1553,38732	1553,01802	1524,56414
15/05/2023 14:31:58.31630	0	0	0	0	0	1	1	1	1553,38615	1553,02037	1524,56867
15/05/2023 14:31:58.31730	0	0	0	0	0	1	1	1	1553,38811	1553,01783	1524,57036
15/05/2023 14:31:58.31830	0	0	0	0	0	1	1	1	1553,38772	1553,01743	1524,56489
15/05/2023 14:31:58.31930	0	0	0	0	0	1	1	1	1553,38595	1553,01861	1524,56810
15/05/2023 14:31:58.32030	0	0	0	0	0	1	1	1	1553,39007	1553,01880	1524,56584
15/05/2023 14:31:58.32130	0	0	0	0	0	1	1	1	1553,38909	1553,01978	1524,56414
15/05/2023 14:31:58.32230	0	0	0	0	0	1	1	1	1553,38830	1553,02057	1524,56810
15/05/2023 14:31:58.32330	0	0	0	0	0	1	1	1	1553,38889	1553,01567	1524,56621
15/05/2023 14:31:58.32430	0	0	0	0	0	1	1	1	1553,38674	1553,02037	1524,56451
15/05/2023 14:31:58.32530	0	0	0	0	0	1	1	1	1553,39085	1553,01880	1524,56565
15/05/2023 14:31:58.32630	0	0	0	0	0	1	1	1	1553,38811	1553,01743	1524,57017
15/05/2023 14:31:58.32730	0	0	0	0	0	1	1	1	1553,38987	1553,02037	1524,56810
15/05/2023 14:31:58.32830	0	0	0	0	0	1	1	1	1553,38772	1553,01959	1524,57036
15/05/2023 14:31:58.32930	0	0	0	0	0	1	1	1	1553,38968	1553,01842	1524,56867
15/05/2023 14:31:58.33030	0	0	0	0	0	1	1	1	1553,38752	1553,01959	1524,56395
15/05/2023 14:31:58.33130	0	0	0	0	0	1	1	1	1553,38870	1553,01920	1524,57112
15/05/2023 14:31:58.33230	0	0	0	0	0	1	1	1	1553,39007	1553,01783	1524,56584
15/05/2023 14:31:58.33330	0	0	0	0	0	1	1	1	1553,39007	1553,01939	1524,56338
15/05/2023 14:31:58.33430	0	0	0	0	0	1	1	1	1553,38791	1553,01861	1524,56867
15/05/2023 14:31:58.33530	0	0	0	0	0	1	1	1	1553,38674	1553,01900	1524,56621
15/05/2023 14:31:58.33630	0	0	0	0	0	1	1	1	1553,38811	1553,01978	1524,56489
15/05/2023 14:31:58.33730	0	0	0	0	0	1	1	1	1553,38635	1553,01528	1524,56753
15/05/2023 14:31:58.33830	0	0	0	0	0	1	1	1	1553,38596	1553,01939	1524,56659
15/05/2023 14:31:58.33930	0	0	0	0	0	1	1	1	1553,38713	1553,01822	1524,56395
15/05/2023 14:31:58.34030	0	0	0	0	0	1	1	1	1553,38596	1553,01646	1524,56414
15/05/2023 14:31:58.34130	0	0	0	0	0	1	1	1	1553,38341	1553,01900	1524,56961
15/05/2023 14:31:58.34230	0	0	0	0	0	1	1	1	1553,38772	1553,01470	1524,56603
15/05/2023 14:31:58.34330	0	0	0	0	0	1	1	1	1553,38831	1553,02018	1524,56659
15/05/2023 14:31:58.34430	0	0	0	0	0	1	1	1	1553,38145	1553,01802	1524,56867
15/05/2023 14:31:58.34530	0	0	0	0	0	1	1	1	1553,39007	1553,01587	1524,56640
15/05/2023 14:31:58.34630	0	0	0	0	0	1	1	1	1553,38811	1553,01744	1524,56886
15/05/2023 14:31:58.34730	0	0	0	0	0	1	1	1	1553,38713	1553,02311	1524,56603
15/05/2023 14:31:58.34830	0	0	0	0	0	1	1	1	1553,38713	1553,01685	1524,56735
15/05/2023 14:31:58.34930	0	0	0	0	0	1	1	1	1553,38968	1553,01587	1524,56282
15/05/2023 14:31:58.35030	0	0	0	0	0	1	1	1	1553,38419	1553,01920	1524,56395
15/05/2023 14:31:58.35130	0	0	0	0	0	1	1	1	1553,38772	1553,01509	1524,56923
15/05/2023 14:31:58.35230	0	0	0	0	0	1	1	1	1553,38635	1553,01626	1524,56716
15/05/2023 14:31:58.35330	0	0	0	0	0	1	1	1	1553,38184	1553,02213	1524,57036
15/05/2023 14:31:58.35430	0	0	0	0	0	1	1	1	1553,39007	1553,01744	1524,56829
15/05/2023 14:31:58.35530	0	0	0	0	0	1	1	1	1553,38870	1553,01626	1524,56565
15/05/2023 14:31:58.35630	0	0	0	0	0	1	1	1	1553,38341	1553,02096	1524,56810
15/05/2023 14:31:58.35730	0	0	0	0	0	1	1	1	1553,39144	1553,01332	1524,56659
15/05/2023 14:31:58.35830	0	0	0	0	0	1	1	1	1553,39046	1553,01744	1524,56508
15/05/2023 14:31:58.35930	0	0	0	0	0	1	1	1	1553,38478	1553,02194	1524,56829
15/05/2023 14:31:58.36030	0	0	0	0	0	1	1	1	1553,38537	1553,01744	1524,56678
15/05/2023 14:31:58.36130	0	0	0	0	0	1	1	1	1553,38615	1553,01939	1524,56188
15/05/2023 14:31:58.36230	0	0	0	0	0	1	1	1	1553,38537	1553,02194	1524,56678
15/05/2023 14:31:58.36330	0	0	0	0	0	1	1	1	1553,39124	1553,01587	1524,56716
15/05/2023 14:31:58.36430	0	0	0	0	0	1	1	1	1553,38733	1553,02233	1524,56414
15/05/2023 14:31:58.36530	0	0	0	0	0	1	1	1	1553,38654	1553,01939	1524,56433
15/05/2023 14:31:58.36630	0	0	0	0	0	1	1	1	1553,38596	1553,01665	1524,56508
15/05/2023 14:31:58.36730	0	0	0	0	0	1	1	1	1553,38478	1553,02096	1524,56489
15/05/2023 14:31:58.36830	0	0	0	0	0	1	1	1	1553,38478	1553,01626	1524,56433
15/05/2023 14:31:58.36930	0	0	0	0	0	1	1	1	1553,38850	1553,01352	1524,56659
15/05/2023 14:31:58.37030	0	0	0	0	0	1	1	1	1553,38635	1553,01763	1524,55961
15/05/2023 14:31:58.37130	0	0	0	0	0	1	1	1	1553,39007	1553,01842	1524,56904
15/05/2023 14:31:58.37230	0	0	0	0	0	1	1	1	1553,38635	1553,02037	1524,56810
15/05/2023 14:31:58.37330	0	0	0	0	0	1	1	1	1553,38693	1553,02018	1524,56565
15/05/2023 14:31:58.37430	0	0	0	0	0	1	1	1	1553,38909	1553,02037	1524,56527
15/05/2023 14:31:58.37530	0	0	0	0	0	1	1	1	1553,38811	1553,01685	1524,56621
15/05/2023 14:31:58.37630	0	0	0	0	0	1	1	1	1553,38733	1553,01705	1524,56621
15/05/2023 14:31:58.37730	0	0	0	0	0	1	1	1	1553,38733	1553,01939	1524,56735
15/05/2023 14:31:58.37830	0	0	0	0	0	1	1	1	1553,38831	1553,01724	1524,56603
15/05/2023 14:31:58.37930	0	0	0	0	0	1	1	1	1553,38850	1553,02018	1524,56338
15/05/2023 14:31:58.38030	0	0	0	0	0	1	1	1	1553,39183	1553,01802	1524,56433
15/05/2023 14:31:58.38130	0	0	0	0	0	1	1	1	1553,38400	1553,01939	1524,56716
15/05/2023 14:31:58.38230	0	0	0	0	0	1	1	1	1553,39066	1553,01391	1524,56603
15/05/2023 14:31:58.38330	0	0	0	0	0	1	1	1	1553,38831	1553,01567	1524,56452
15/05/2023 14:31:58.38430	0	0	0	0	0	1	1	1	1553,38419	1553,02037	1524,56678
15/05/2023 14:31:58.38530	0	0	0	0	0	1	1	1	1553,38811	1553,01724	1524,56678
15/05/2023 14:31:58.38630	0	0	0	0	0	1	1	1	1553,38752	1553,01978	1524,56244
15/05/2023 14:31:58.38730	0	0	0	0	0	1	1	1	1553,38693	1553,01822	1524,56716
15/05/2023 14:31:58.38830	0	0	0	0	0	1	1	1	1553,38733	1553,01607	1524,56584
15/05/2023 14:31:58.38930	0	0	0	0	0	1	1	1	1553,38635	1553,02076	1524,56282
15/05/2023 14:31:58.39030	0	0	0	0	0	1	1	1	1553,38850	1553,01744	1524,57074
15/05/2023 14:31:58.39130	0	0	0	0	0	1	1	1	1553,38419	1553,02076	1524,56791
15/05/2023 14:31:58.39230	0	0	0	0	0	1	1	1	1553,38733	1553,01783	1524,56584
15/05/2023 14:31:58.39330	0	0	0	0	0	1	1	1	1553,38968	1553,01822	1524,56772
15/05/2023 14:31:58.39430	0	0	0	0	0	1	1	1	1553,38537	1553,01939	1524,56188
15/05/2023 14:31:58.39530	0	0	0	0	0	1	1	1	1553,38850	1553,01744	1524,56772
15/05/2023 14:31:58.39630	0	0	0	0	0	1	1	1	1553,38537	1553,01861	1524,56338
15/05/2023 14:31:58.39730	0	0	0	0	0	1	1	1	1553,38537	1553,01900	1524,56735
15/05/2023 14:31:58.39830	0	0	0	0	0	1	1	1	1553,38870	1553,01548	1524,56678
15/05/2023 14:31:58.39930	0	0	0	0	0	1	1	1	1553,38674	1553,02233	1524,56659
15/05/2023 14:31:58.40030	0	0	0	0	0	1	1	1	1553,38752	1553,01665	1524,56621
15/05/2023 14:31:58.40130	0	0	0	0	0	1	1	1	1553,38733	1553,01607	1524,56848
15/05/2023 14:31:58.40230	0	0	0	0	0	1	1	1	1553,38831	1553,02018	1524,56169
15/05/2023 14:31:58.40330	0	0	0	0	0	1	1	1	1553,38733	1553,02194	1524,56753
15/05/2023 14:31:58.40430	0	0	0	0	0	1	1	1	1553,38576	1553,01705	1524,56999
15/05/2023 14:31:58.40530	0	0	0	0	0	1	1	1	1553,38870	1553,01959	1524,56659
15/05/2023 14:31:58.40630	0	0	0	0	0	1	1	1	1553,38596	1553,01861	1524,56565
15/05/2023 14:31:58.40730	0	0	0	0	0	1	1	1	1553,38870	1553,01842	1524,56867
15/05/2023 14:31:58.40830	0	0	0	0	0	1	1	1	1553,38615	1553,01587	1524,56320
15/05/2023 14:31:58.40930	0	0	0	0	0	1	1	1	1553,38831	1553,01567	1524,56904
15/05/2023 14:31:58.41030	0	0	0	0	0	1	1	1	1553,39066	1553,01587	1524,56565
15/05/2023 14:31:58.41130	0	0	0	0	0	1	1	1	1553,38811	1553,01665	1524,56093
15/05/2023 14:31:58.41230	0	0	0	0	0	1	1	1	1553,38752	1553,02076	1524,56904
15/05/2023 14:31:58.41330	0	0	0	0	0	1	1	1	1553,38556	1553,01842	1524,56678
15/05/2023 14:31:58.41430	0	0	0	0	0	1	1	1	1553,38693	1553,01959	1524,56320
