65

Culture: pt-BR 
Date: 15/05/2023 14:26:37.61061

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 136
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 201
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 196
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 197
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
15/05/2023 14:26:37.61161	0	0	0	0	0	1	1	0	1553,39080	1553,02718
15/05/2023 14:26:37.61261	0	0	0	0	0	1	1	0	1553,39237	1553,02679
15/05/2023 14:26:37.61361	0	0	0	0	0	1	1	0	1553,39316	1553,02718
15/05/2023 14:26:37.61461	0	0	0	0	0	1	1	0	1553,39061	1553,02835
15/05/2023 14:26:37.61561	0	0	0	0	0	1	1	0	1553,39433	1553,02385
15/05/2023 14:26:37.61661	0	0	0	0	0	1	1	0	1553,39061	1553,02874
15/05/2023 14:26:37.61761	0	0	0	0	0	1	1	0	1553,39120	1553,02914
15/05/2023 14:26:37.61861	0	0	0	0	0	1	1	0	1553,38767	1553,02483
15/05/2023 14:26:37.61961	0	0	0	0	0	1	1	0	1553,38963	1553,02796
15/05/2023 14:26:37.62061	0	0	0	0	0	1	1	0	1553,38943	1553,02953
15/05/2023 14:26:37.62161	0	0	0	0	0	1	1	0	1553,39766	1553,02287
15/05/2023 14:26:37.62261	0	0	0	0	0	1	1	0	1553,39139	1553,02816
15/05/2023 14:26:37.62361	0	0	0	0	0	1	1	0	1553,38885	1553,03109
15/05/2023 14:26:37.62461	0	0	0	0	0	1	1	0	1553,39061	1553,02679
15/05/2023 14:26:37.62561	0	0	0	0	0	1	1	0	1553,38885	1553,02405
15/05/2023 14:26:37.62661	0	0	0	0	0	1	1	0	1553,38963	1553,02933
15/05/2023 14:26:37.62761	0	0	0	0	0	1	1	0	1553,38865	1553,02757
15/05/2023 14:26:37.62861	0	0	0	0	0	1	1	0	1553,39061	1553,02620
15/05/2023 14:26:37.62961	0	0	0	0	0	1	1	0	1553,38885	1553,03051
15/05/2023 14:26:37.63061	0	0	0	0	0	1	1	0	1553,39061	1553,02542
15/05/2023 14:26:37.63161	0	0	0	0	0	1	1	0	1553,38865	1553,02874
15/05/2023 14:26:37.63261	0	0	0	0	0	1	1	0	1553,39237	1553,02679
15/05/2023 14:26:37.63361	0	0	0	0	0	1	1	0	1553,38806	1553,03207
15/05/2023 14:26:37.63461	0	0	0	0	0	1	1	0	1553,38787	1553,02679
15/05/2023 14:26:37.63561	0	0	0	0	0	1	1	0	1553,39316	1553,02542
15/05/2023 14:26:37.63661	0	0	0	0	0	1	1	0	1553,39335	1553,03070
15/05/2023 14:26:37.63761	0	0	0	0	0	1	1	0	1553,38728	1553,02894
15/05/2023 14:26:37.63861	0	0	0	0	0	1	1	0	1553,39237	1553,02424
15/05/2023 14:26:37.63961	0	0	0	0	0	1	1	0	1553,39179	1553,02542
15/05/2023 14:26:37.64061	0	0	0	0	0	1	1	0	1553,38806	1553,02914
15/05/2023 14:26:37.64161	0	0	0	0	0	1	1	0	1553,38865	1553,02542
15/05/2023 14:26:37.64261	0	0	0	0	0	1	1	0	1553,39002	1553,02600
15/05/2023 14:26:37.64361	0	0	0	0	0	1	1	0	1553,39080	1553,02522
