65

Culture: pt-BR 
Date: 15/05/2023 14:21:47.64988

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 136
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 201
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 196
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 197
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
15/05/2023 14:21:56.43488	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.43588	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.43688	0	0	0	0	0	1	0	0	1553,38255
15/05/2023 14:21:56.43788	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.43888	0	0	0	0	0	1	0	0	1553,38059
15/05/2023 14:21:56.43988	0	0	0	0	0	1	0	0	1553,37648
15/05/2023 14:21:56.44088	0	0	0	0	0	1	0	0	1553,38392
15/05/2023 14:21:56.44188	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.44288	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.44388	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.44488	0	0	0	0	0	1	0	0	1553,38274
15/05/2023 14:21:56.44588	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.44688	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.44788	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.44888	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.44988	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.45088	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.45188	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.45288	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.45388	0	0	0	0	0	1	0	0	1553,37608
15/05/2023 14:21:56.45488	0	0	0	0	0	1	0	0	1553,37706
15/05/2023 14:21:56.45588	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.45688	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.45788	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.45888	0	0	0	0	0	1	0	0	1553,37550
15/05/2023 14:21:56.45988	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.46088	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.46188	0	0	0	0	0	1	0	0	1553,37452
15/05/2023 14:21:56.46288	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.46388	0	0	0	0	0	1	0	0	1553,38255
15/05/2023 14:21:56.46488	0	0	0	0	0	1	0	0	1553,37745
15/05/2023 14:21:56.46588	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.46688	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.46788	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.46888	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.46988	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.47088	0	0	0	0	0	1	0	0	1553,38392
15/05/2023 14:21:56.47188	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.47288	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.47388	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.47488	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.47588	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.47688	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.47788	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.47888	0	0	0	0	0	1	0	0	1553,38235
15/05/2023 14:21:56.47988	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.48088	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.48188	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.48288	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.48388	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.48488	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.48588	0	0	0	0	0	1	0	0	1553,37510
15/05/2023 14:21:56.48688	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.48788	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.48888	0	0	0	0	0	1	0	0	1553,37510
15/05/2023 14:21:56.48988	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.49088	0	0	0	0	0	1	0	0	1553,37765
15/05/2023 14:21:56.49188	0	0	0	0	0	1	0	0	1553,38235
15/05/2023 14:21:56.49288	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.49388	0	0	0	0	0	1	0	0	1553,37628
15/05/2023 14:21:56.49488	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.49588	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.49688	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.49788	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.49888	0	0	0	0	0	1	0	0	1553,38137
15/05/2023 14:21:56.49988	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.50088	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.50188	0	0	0	0	0	1	0	0	1553,38137
15/05/2023 14:21:56.50288	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.50388	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.50488	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.50588	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.50688	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.50788	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.50888	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.50988	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.51088	0	0	0	0	0	1	0	0	1553,37843
15/05/2023 14:21:56.51188	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.51288	0	0	0	0	0	1	0	0	1553,38294
15/05/2023 14:21:56.51388	0	0	0	0	0	1	0	0	1553,38274
15/05/2023 14:21:56.51488	0	0	0	0	0	1	0	0	1553,37745
15/05/2023 14:21:56.51588	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.51688	0	0	0	0	0	1	0	0	1553,38137
15/05/2023 14:21:56.51788	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.51888	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.51988	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.52088	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.52188	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.52288	0	0	0	0	0	1	0	0	1553,37922
15/05/2023 14:21:56.52388	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.52488	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.52588	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.52688	0	0	0	0	0	1	0	0	1553,37648
15/05/2023 14:21:56.52788	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.52888	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.52988	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.53088	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.53188	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.53288	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.53388	0	0	0	0	0	1	0	0	1553,37843
15/05/2023 14:21:56.53488	0	0	0	0	0	1	0	0	1553,37628
15/05/2023 14:21:56.53588	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.53688	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.53788	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.53888	0	0	0	0	0	1	0	0	1553,37628
15/05/2023 14:21:56.53988	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.54088	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.54188	0	0	0	0	0	1	0	0	1553,38137
15/05/2023 14:21:56.54288	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.54388	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.54488	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.54588	0	0	0	0	0	1	0	0	1553,37569
15/05/2023 14:21:56.54688	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.54788	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.54888	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.54988	0	0	0	0	0	1	0	0	1553,37922
15/05/2023 14:21:56.55088	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.55188	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.55288	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.55388	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.55488	0	0	0	0	0	1	0	0	1553,38137
15/05/2023 14:21:56.55588	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.55688	0	0	0	0	0	1	0	0	1553,37745
15/05/2023 14:21:56.55788	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.55888	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.55988	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.56088	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.56188	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.56288	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.56388	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.56488	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.56588	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.56688	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.56788	0	0	0	0	0	1	0	0	1553,37922
15/05/2023 14:21:56.56888	0	0	0	0	0	1	0	0	1553,38274
15/05/2023 14:21:56.56988	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.57088	0	0	0	0	0	1	0	0	1553,37843
15/05/2023 14:21:56.57188	0	0	0	0	0	1	0	0	1553,38235
15/05/2023 14:21:56.57288	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.57388	0	0	0	0	0	1	0	0	1553,38313
15/05/2023 14:21:56.57488	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.57588	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.57688	0	0	0	0	0	1	0	0	1553,38255
15/05/2023 14:21:56.57788	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.57888	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.57988	0	0	0	0	0	1	0	0	1553,37706
15/05/2023 14:21:56.58088	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.58188	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.58288	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.58388	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.58488	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.58588	0	0	0	0	0	1	0	0	1553,37922
15/05/2023 14:21:56.58688	0	0	0	0	0	1	0	0	1553,37765
15/05/2023 14:21:56.58788	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.58888	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.58988	0	0	0	0	0	1	0	0	1553,37843
15/05/2023 14:21:56.59088	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.59188	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.59288	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.59388	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.59488	0	0	0	0	0	1	0	0	1553,37745
15/05/2023 14:21:56.59588	0	0	0	0	0	1	0	0	1553,38255
15/05/2023 14:21:56.59688	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.59788	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.59888	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.59988	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.60088	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.60188	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.60288	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.60388	0	0	0	0	0	1	0	0	1553,38353
15/05/2023 14:21:56.60488	0	0	0	0	0	1	0	0	1553,37765
15/05/2023 14:21:56.60588	0	0	0	0	0	1	0	0	1553,37569
15/05/2023 14:21:56.60688	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.60788	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.60888	0	0	0	0	0	1	0	0	1553,37569
15/05/2023 14:21:56.60988	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.61088	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.61188	0	0	0	0	0	1	0	0	1553,37706
15/05/2023 14:21:56.61288	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.61388	0	0	0	0	0	1	0	0	1553,37726
15/05/2023 14:21:56.61488	0	0	0	0	0	1	0	0	1553,38255
15/05/2023 14:21:56.61588	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.61688	0	0	0	0	0	1	0	0	1553,37608
15/05/2023 14:21:56.61788	0	0	0	0	0	1	0	0	1553,38255
15/05/2023 14:21:56.61888	0	0	0	0	0	1	0	0	1553,38353
15/05/2023 14:21:56.61988	0	0	0	0	0	1	0	0	1553,37843
15/05/2023 14:21:56.62088	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.62188	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.62288	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.62388	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.62488	0	0	0	0	0	1	0	0	1553,37726
15/05/2023 14:21:56.62588	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.62688	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.62788	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.62888	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.62988	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.63088	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.63188	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.63288	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.63388	0	0	0	0	0	1	0	0	1553,38294
15/05/2023 14:21:56.63488	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.63588	0	0	0	0	0	1	0	0	1553,37648
15/05/2023 14:21:56.63688	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.63788	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.63888	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.63988	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.64088	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.64188	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.64288	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.64388	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.64488	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.64588	0	0	0	0	0	1	0	0	1553,37922
15/05/2023 14:21:56.64688	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.64788	0	0	0	0	0	1	0	0	1553,38255
15/05/2023 14:21:56.64888	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.64988	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.65088	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.65188	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.65288	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.65388	0	0	0	0	0	1	0	0	1553,37843
15/05/2023 14:21:56.65488	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.65588	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.65688	0	0	0	0	0	1	0	0	1553,38294
15/05/2023 14:21:56.65788	0	0	0	0	0	1	0	0	1553,37648
15/05/2023 14:21:56.65888	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.65988	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.66088	0	0	0	0	0	1	0	0	1553,37569
15/05/2023 14:21:56.66188	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.66288	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.66388	0	0	0	0	0	1	0	0	1553,37765
15/05/2023 14:21:56.66488	0	0	0	0	0	1	0	0	1553,37608
15/05/2023 14:21:56.66588	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.66688	0	0	0	0	0	1	0	0	1553,37745
15/05/2023 14:21:56.66788	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.66888	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.66988	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.67088	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.67188	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.67288	0	0	0	0	0	1	0	0	1553,38039
15/05/2023 14:21:56.67388	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.67488	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.67588	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.67688	0	0	0	0	0	1	0	0	1553,37726
15/05/2023 14:21:56.67788	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.67888	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.67988	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.68088	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.68188	0	0	0	0	0	1	0	0	1553,37373
15/05/2023 14:21:56.68288	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.68388	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.68488	0	0	0	0	0	1	0	0	1553,37628
15/05/2023 14:21:56.68588	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.68688	0	0	0	0	0	1	0	0	1553,38176
15/05/2023 14:21:56.68788	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.68888	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.68988	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.69088	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.69188	0	0	0	0	0	1	0	0	1553,38313
15/05/2023 14:21:56.69288	0	0	0	0	0	1	0	0	1553,37589
15/05/2023 14:21:56.69388	0	0	0	0	0	1	0	0	1553,37941
15/05/2023 14:21:56.69488	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.69588	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.69688	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.69788	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.69888	0	0	0	0	0	1	0	0	1553,38059
15/05/2023 14:21:56.69988	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.70088	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.70188	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.70288	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.70388	0	0	0	0	0	1	0	0	1553,37334
15/05/2023 14:21:56.70488	0	0	0	0	0	1	0	0	1553,37785
15/05/2023 14:21:56.70588	0	0	0	0	0	1	0	0	1553,37765
15/05/2023 14:21:56.70688	0	0	0	0	0	1	0	0	1553,37628
15/05/2023 14:21:56.70788	0	0	0	0	0	1	0	0	1553,38196
15/05/2023 14:21:56.70888	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.70988	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.71088	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.71188	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.71288	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.71388	0	0	0	0	0	1	0	0	1553,37765
15/05/2023 14:21:56.71488	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.71588	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.71688	0	0	0	0	0	1	0	0	1553,38176
15/05/2023 14:21:56.71788	0	0	0	0	0	1	0	0	1553,37550
15/05/2023 14:21:56.71888	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.71988	0	0	0	0	0	1	0	0	1553,38059
15/05/2023 14:21:56.72088	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.72188	0	0	0	0	0	1	0	0	1553,38078
15/05/2023 14:21:56.72288	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.72388	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.72488	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.72588	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.72688	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.72788	0	0	0	0	0	1	0	0	1553,38274
15/05/2023 14:21:56.72888	0	0	0	0	0	1	0	0	1553,37726
15/05/2023 14:21:56.72988	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.73088	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.73188	0	0	0	0	0	1	0	0	1553,38333
15/05/2023 14:21:56.73288	0	0	0	0	0	1	0	0	1553,37628
15/05/2023 14:21:56.73388	0	0	0	0	0	1	0	0	1553,37648
15/05/2023 14:21:56.73488	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.73588	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.73688	0	0	0	0	0	1	0	0	1553,37569
15/05/2023 14:21:56.73788	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.73888	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.73988	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.74088	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.74188	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.74288	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.74388	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.74488	0	0	0	0	0	1	0	0	1553,37608
15/05/2023 14:21:56.74588	0	0	0	0	0	1	0	0	1553,37863
15/05/2023 14:21:56.74688	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.74788	0	0	0	0	0	1	0	0	1553,37922
15/05/2023 14:21:56.74888	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.74988	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.75088	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.75188	0	0	0	0	0	1	0	0	1553,38098
15/05/2023 14:21:56.75288	0	0	0	0	0	1	0	0	1553,37628
15/05/2023 14:21:56.75388	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.75488	0	0	0	0	0	1	0	0	1553,38294
15/05/2023 14:21:56.75588	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.75688	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.75788	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.75888	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.75988	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.76088	0	0	0	0	0	1	0	0	1553,38235
15/05/2023 14:21:56.76188	0	0	0	0	0	1	0	0	1553,37589
15/05/2023 14:21:56.76288	0	0	0	0	0	1	0	0	1553,38118
15/05/2023 14:21:56.76388	0	0	0	0	0	1	0	0	1553,38157
15/05/2023 14:21:56.76488	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.76588	0	0	0	0	0	1	0	0	1553,38274
15/05/2023 14:21:56.76688	0	0	0	0	0	1	0	0	1553,38176
15/05/2023 14:21:56.76788	0	0	0	0	0	1	0	0	1553,38137
15/05/2023 14:21:56.76888	0	0	0	0	0	1	0	0	1553,37883
15/05/2023 14:21:56.76988	0	0	0	0	0	1	0	0	1553,37765
15/05/2023 14:21:56.77088	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.77188	0	0	0	0	0	1	0	0	1553,37981
15/05/2023 14:21:56.77288	0	0	0	0	0	1	0	0	1553,37687
15/05/2023 14:21:56.77388	0	0	0	0	0	1	0	0	1553,38216
15/05/2023 14:21:56.77488	0	0	0	0	0	1	0	0	1553,38000
15/05/2023 14:21:56.77588	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.77688	0	0	0	0	0	1	0	0	1553,37961
15/05/2023 14:21:56.77788	0	0	0	0	0	1	0	0	1553,37902
15/05/2023 14:21:56.77888	0	0	0	0	0	1	0	0	1553,37824
15/05/2023 14:21:56.77988	0	0	0	0	0	1	0	0	1553,38020
15/05/2023 14:21:56.78088	0	0	0	0	0	1	0	0	1553,37804
15/05/2023 14:21:56.78188	0	0	0	0	0	1	0	0	1553,38098
