65

Culture: pt-BR 
Date: 15/05/2023 14:04:43.99884

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 136
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 201
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
15/05/2023 14:04:44.05078	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.05178	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.05278	0	0	1	0	0	0	0	0	1545,33869
15/05/2023 14:04:44.05378	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.05478	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.05578	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.05678	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.05778	0	0	1	0	0	0	0	0	1545,33850
15/05/2023 14:04:44.05878	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.05978	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.06078	0	0	1	0	0	0	0	0	1545,33287
15/05/2023 14:04:44.06178	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.06278	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.06378	0	0	1	0	0	0	0	0	1545,33384
15/05/2023 14:04:44.06478	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.06578	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.06678	0	0	1	0	0	0	0	0	1545,33287
15/05/2023 14:04:44.06778	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.06878	0	0	1	0	0	0	0	0	1545,33113
15/05/2023 14:04:44.06978	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.07078	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.07178	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.07278	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.07378	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.07478	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.07578	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.07678	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.07778	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.07878	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.07978	0	0	1	0	0	0	0	0	1545,33772
15/05/2023 14:04:44.08078	0	0	1	0	0	0	0	0	1545,33384
15/05/2023 14:04:44.08178	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.08278	0	0	1	0	0	0	0	0	1545,33733
15/05/2023 14:04:44.08378	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.08478	0	0	1	0	0	0	0	0	1545,33714
15/05/2023 14:04:44.08578	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.08678	0	0	1	0	0	0	0	0	1545,33753
15/05/2023 14:04:44.08778	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.08878	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.08978	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.09078	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.09178	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.09278	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.09378	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.09478	0	0	1	0	0	0	0	0	1545,33307
15/05/2023 14:04:44.09578	0	0	1	0	0	0	0	0	1545,33501
15/05/2023 14:04:44.09678	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.09778	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.09878	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.09978	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.10078	0	0	1	0	0	0	0	0	1545,33714
15/05/2023 14:04:44.10178	0	0	1	0	0	0	0	0	1545,33423
15/05/2023 14:04:44.10278	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.10378	0	0	1	0	0	0	0	0	1545,33714
15/05/2023 14:04:44.10478	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.10578	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.10678	0	0	1	0	0	0	0	0	1545,33423
15/05/2023 14:04:44.10778	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.10878	0	0	1	0	0	0	0	0	1545,33307
15/05/2023 14:04:44.10978	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.11078	0	0	1	0	0	0	0	0	1545,33074
15/05/2023 14:04:44.11178	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.11278	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.11378	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.11478	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.11578	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.11678	0	0	1	0	0	0	0	0	1545,33384
15/05/2023 14:04:44.11778	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.11878	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.11978	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.12078	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.12178	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.12278	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.12378	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.12478	0	0	1	0	0	0	0	0	1545,33830
15/05/2023 14:04:44.12578	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.12678	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.12778	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.12878	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.12978	0	0	1	0	0	0	0	0	1545,33268
15/05/2023 14:04:44.13078	0	0	1	0	0	0	0	0	1545,33501
15/05/2023 14:04:44.13178	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.13278	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.13378	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.13478	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.13578	0	0	1	0	0	0	0	0	1545,33307
15/05/2023 14:04:44.13678	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.13778	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.13878	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.13978	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.14078	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.14178	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.14278	0	0	1	0	0	0	0	0	1545,33501
15/05/2023 14:04:44.14378	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.14478	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.14578	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.14678	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.14778	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.14878	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.14978	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.15078	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.15178	0	0	1	0	0	0	0	0	1545,33287
15/05/2023 14:04:44.15278	0	0	1	0	0	0	0	0	1545,33132
15/05/2023 14:04:44.15378	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.15478	0	0	1	0	0	0	0	0	1545,33074
15/05/2023 14:04:44.15578	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.15678	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.15778	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.15878	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.15978	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.16078	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.16178	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.16278	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.16378	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.16478	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.16578	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.16678	0	0	1	0	0	0	0	0	1545,33772
15/05/2023 14:04:44.16778	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.16878	0	0	1	0	0	0	0	0	1545,33287
15/05/2023 14:04:44.16978	0	0	1	0	0	0	0	0	1545,33268
15/05/2023 14:04:44.17078	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.17178	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.17278	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.17378	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.17478	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.17578	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.17678	0	0	1	0	0	0	0	0	1545,33307
15/05/2023 14:04:44.17778	0	0	1	0	0	0	0	0	1545,33171
15/05/2023 14:04:44.17878	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.17978	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.18078	0	0	1	0	0	0	0	0	1545,33210
15/05/2023 14:04:44.18178	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.18278	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.18378	0	0	1	0	0	0	0	0	1545,33268
15/05/2023 14:04:44.18478	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.18578	0	0	1	0	0	0	0	0	1545,33268
15/05/2023 14:04:44.18678	0	0	1	0	0	0	0	0	1545,33675
15/05/2023 14:04:44.18778	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.18878	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.18978	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.19078	0	0	1	0	0	0	0	0	1545,33384
15/05/2023 14:04:44.19178	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.19278	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.19378	0	0	1	0	0	0	0	0	1545,33811
15/05/2023 14:04:44.19478	0	0	1	0	0	0	0	0	1545,33384
15/05/2023 14:04:44.19578	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.19678	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.19778	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.19878	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.19978	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.20078	0	0	1	0	0	0	0	0	1545,33423
15/05/2023 14:04:44.20178	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.20278	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.20378	0	0	1	0	0	0	0	0	1545,33675
15/05/2023 14:04:44.20478	0	0	1	0	0	0	0	0	1545,33191
15/05/2023 14:04:44.20578	0	0	1	0	0	0	0	0	1545,33210
15/05/2023 14:04:44.20678	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.20778	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.20878	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.20978	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.21078	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.21178	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.21278	0	0	1	0	0	0	0	0	1545,33268
15/05/2023 14:04:44.21378	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.21478	0	0	1	0	0	0	0	0	1545,33191
15/05/2023 14:04:44.21578	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.21678	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.21778	0	0	1	0	0	0	0	0	1545,33423
15/05/2023 14:04:44.21878	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.21978	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.22078	0	0	1	0	0	0	0	0	1545,33830
15/05/2023 14:04:44.22178	0	0	1	0	0	0	0	0	1545,33772
15/05/2023 14:04:44.22278	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.22378	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.22478	0	0	1	0	0	0	0	0	1545,33152
15/05/2023 14:04:44.22578	0	0	1	0	0	0	0	0	1545,33714
15/05/2023 14:04:44.22678	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.22778	0	0	1	0	0	0	0	0	1545,33287
15/05/2023 14:04:44.22878	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.22978	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.23078	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.23178	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.23278	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.23378	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.23478	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.23578	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.23678	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.23778	0	0	1	0	0	0	0	0	1545,33229
15/05/2023 14:04:44.23878	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.23978	0	0	1	0	0	0	0	0	1545,33287
15/05/2023 14:04:44.24078	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.24178	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.24278	0	0	1	0	0	0	0	0	1545,33268
15/05/2023 14:04:44.24378	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.24478	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.24578	0	0	1	0	0	0	0	0	1545,33384
15/05/2023 14:04:44.24678	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.24778	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.24878	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.24978	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.25078	0	0	1	0	0	0	0	0	1545,33772
15/05/2023 14:04:44.25178	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.25278	0	0	1	0	0	0	0	0	1545,33869
15/05/2023 14:04:44.25378	0	0	1	0	0	0	0	0	1545,33714
15/05/2023 14:04:44.25478	0	0	1	0	0	0	0	0	1545,33908
15/05/2023 14:04:44.25578	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.25678	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.25778	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.25878	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.25978	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.26078	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.26178	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.26278	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.26378	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.26478	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.26578	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.26678	0	0	1	0	0	0	0	0	1545,33733
15/05/2023 14:04:44.26778	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.26878	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.26978	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.27078	0	0	1	0	0	0	0	0	1545,33501
15/05/2023 14:04:44.27178	0	0	1	0	0	0	0	0	1545,33326
15/05/2023 14:04:44.27278	0	0	1	0	0	0	0	0	1545,33481
15/05/2023 14:04:44.27378	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.27478	0	0	1	0	0	0	0	0	1545,33210
15/05/2023 14:04:44.27578	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.27678	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.27778	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.27878	0	0	1	0	0	0	0	0	1545,33191
15/05/2023 14:04:44.27978	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.28078	0	0	1	0	0	0	0	0	1545,33249
15/05/2023 14:04:44.28178	0	0	1	0	0	0	0	0	1545,33539
15/05/2023 14:04:44.28278	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.28378	0	0	1	0	0	0	0	0	1545,33287
15/05/2023 14:04:44.28478	0	0	1	0	0	0	0	0	1545,33888
15/05/2023 14:04:44.28578	0	0	1	0	0	0	0	0	1545,33850
15/05/2023 14:04:44.28678	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.28778	0	0	1	0	0	0	0	0	1545,33578
15/05/2023 14:04:44.28878	0	0	1	0	0	0	0	0	1545,33501
15/05/2023 14:04:44.28978	0	0	1	0	0	0	0	0	1545,33501
15/05/2023 14:04:44.29078	0	0	1	0	0	0	0	0	1545,33714
15/05/2023 14:04:44.29178	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.29278	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.29378	0	0	1	0	0	0	0	0	1545,33423
15/05/2023 14:04:44.29478	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.29578	0	0	1	0	0	0	0	0	1545,33268
15/05/2023 14:04:44.29678	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.29778	0	0	1	0	0	0	0	0	1545,33035
15/05/2023 14:04:44.29878	0	0	1	0	0	0	0	0	1545,33598
15/05/2023 14:04:44.29978	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.30078	0	0	1	0	0	0	0	0	1545,33850
15/05/2023 14:04:44.30178	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.30278	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.30378	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.30478	0	0	1	0	0	0	0	0	1545,33501
15/05/2023 14:04:44.30578	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.30678	0	0	1	0	0	0	0	0	1545,33733
15/05/2023 14:04:44.30778	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.30878	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.30978	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.31078	0	0	1	0	0	0	0	0	1545,33520
15/05/2023 14:04:44.31178	0	0	1	0	0	0	0	0	1545,33636
15/05/2023 14:04:44.31278	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.31378	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.31478	0	0	1	0	0	0	0	0	1545,33152
15/05/2023 14:04:44.31578	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.31678	0	0	1	0	0	0	0	0	1545,33171
15/05/2023 14:04:44.31778	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.31878	0	0	1	0	0	0	0	0	1545,33210
15/05/2023 14:04:44.31978	0	0	1	0	0	0	0	0	1545,33171
15/05/2023 14:04:44.32078	0	0	1	0	0	0	0	0	1545,33346
15/05/2023 14:04:44.32178	0	0	1	0	0	0	0	0	1545,33733
15/05/2023 14:04:44.32278	0	0	1	0	0	0	0	0	1545,33404
15/05/2023 14:04:44.32378	0	0	1	0	0	0	0	0	1545,33559
15/05/2023 14:04:44.32478	0	0	1	0	0	0	0	0	1545,33714
15/05/2023 14:04:44.32578	0	0	1	0	0	0	0	0	1545,33442
15/05/2023 14:04:44.32678	0	0	1	0	0	0	0	0	1545,33365
15/05/2023 14:04:44.32778	0	0	1	0	0	0	0	0	1545,33772
15/05/2023 14:04:44.32878	0	0	1	0	0	0	0	0	1545,33656
15/05/2023 14:04:44.32978	0	0	1	0	0	0	0	0	1545,33675
15/05/2023 14:04:44.33078	0	0	1	0	0	0	0	0	1545,33694
15/05/2023 14:04:44.33178	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.33278	0	0	1	0	0	0	0	0	1545,33772
15/05/2023 14:04:44.33378	0	0	1	0	0	0	0	0	1545,33384
15/05/2023 14:04:44.33478	0	0	1	0	0	0	0	0	1545,33462
15/05/2023 14:04:44.33578	0	0	1	0	0	0	0	0	1545,33617
15/05/2023 14:04:44.33678	0	0	1	0	0	0	0	0	1545,33520
