65

Culture: pt-BR 
Date: 15/05/2023 13:59:58.91493

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 136
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
15/05/2023 13:59:59.01393	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 13:59:59.01493	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 13:59:59.01593	0	1	0	0	0	0	0	0	1552,89291
15/05/2023 13:59:59.01693	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.01793	0	1	0	0	0	0	0	0	1552,89193
15/05/2023 13:59:59.01893	0	1	0	0	0	0	0	0	1552,89154
15/05/2023 13:59:59.01993	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 13:59:59.02093	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 13:59:59.02193	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.02293	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.02393	0	1	0	0	0	0	0	0	1552,89095
15/05/2023 13:59:59.02493	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.02593	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.02693	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.02793	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.02893	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.02993	0	1	0	0	0	0	0	0	1552,89115
15/05/2023 13:59:59.03093	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 13:59:59.03193	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 13:59:59.03293	0	1	0	0	0	0	0	0	1552,88508
15/05/2023 13:59:59.03393	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.03493	0	1	0	0	0	0	0	0	1552,88547
15/05/2023 13:59:59.03593	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 13:59:59.03693	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 13:59:59.03793	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.03893	0	1	0	0	0	0	0	0	1552,88782
15/05/2023 13:59:59.03993	0	1	0	0	0	0	0	0	1552,88919
15/05/2023 13:59:59.04093	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 13:59:59.04193	0	1	0	0	0	0	0	0	1552,88919
15/05/2023 13:59:59.04293	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 13:59:59.04393	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.04493	0	1	0	0	0	0	0	0	1552,88547
15/05/2023 13:59:59.04593	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.04693	0	1	0	0	0	0	0	0	1552,88547
15/05/2023 13:59:59.04793	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.04893	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 13:59:59.04993	0	1	0	0	0	0	0	0	1552,88997
15/05/2023 13:59:59.05093	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 13:59:59.05193	0	1	0	0	0	0	0	0	1552,88586
15/05/2023 13:59:59.05293	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.05393	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.05493	0	1	0	0	0	0	0	0	1552,88508
15/05/2023 13:59:59.05593	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.05693	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.05793	0	1	0	0	0	0	0	0	1552,89095
15/05/2023 13:59:59.05893	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.05993	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.06093	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.06193	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.06293	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.06393	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.06493	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.06593	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.06693	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.06793	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.06893	0	1	0	0	0	0	0	0	1552,88723
15/05/2023 13:59:59.06993	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 13:59:59.07093	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.07193	0	1	0	0	0	0	0	0	1552,89115
15/05/2023 13:59:59.07293	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.07393	0	1	0	0	0	0	0	0	1552,89232
15/05/2023 13:59:59.07493	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.07593	0	1	0	0	0	0	0	0	1552,89017
15/05/2023 13:59:59.07693	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 13:59:59.07793	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 13:59:59.07893	0	1	0	0	0	0	0	0	1552,89213
15/05/2023 13:59:59.07993	0	1	0	0	0	0	0	0	1552,89350
15/05/2023 13:59:59.08093	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 13:59:59.08193	0	1	0	0	0	0	0	0	1552,88586
15/05/2023 13:59:59.08293	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.08393	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.08493	0	1	0	0	0	0	0	0	1552,89291
15/05/2023 13:59:59.08593	0	1	0	0	0	0	0	0	1552,88586
15/05/2023 13:59:59.08693	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.08793	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 13:59:59.08893	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.08993	0	1	0	0	0	0	0	0	1552,88782
15/05/2023 13:59:59.09093	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.09193	0	1	0	0	0	0	0	0	1552,88919
15/05/2023 13:59:59.09293	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.09393	0	1	0	0	0	0	0	0	1552,88332
15/05/2023 13:59:59.09493	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.09593	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 13:59:59.09693	0	1	0	0	0	0	0	0	1552,89213
15/05/2023 13:59:59.09793	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 13:59:59.09893	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 13:59:59.09993	0	1	0	0	0	0	0	0	1552,88782
15/05/2023 13:59:59.10093	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.10193	0	1	0	0	0	0	0	0	1552,88586
15/05/2023 13:59:59.10293	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.10393	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 13:59:59.10493	0	1	0	0	0	0	0	0	1552,89095
15/05/2023 13:59:59.10593	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.10693	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.10793	0	1	0	0	0	0	0	0	1552,88723
15/05/2023 13:59:59.10893	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 13:59:59.10993	0	1	0	0	0	0	0	0	1552,88723
15/05/2023 13:59:59.11093	0	1	0	0	0	0	0	0	1552,89232
15/05/2023 13:59:59.11193	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.11293	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 13:59:59.11393	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 13:59:59.11493	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.11593	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.11693	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 13:59:59.11793	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.11893	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.11993	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.12093	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.12193	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.12293	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.12393	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 13:59:59.12493	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 13:59:59.12593	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.12693	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 13:59:59.12793	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.12893	0	1	0	0	0	0	0	0	1552,88723
15/05/2023 13:59:59.12993	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 13:59:59.13093	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.13193	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 13:59:59.13293	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 13:59:59.13393	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 13:59:59.13493	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 13:59:59.13593	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.13693	0	1	0	0	0	0	0	0	1552,88997
15/05/2023 13:59:59.13793	0	1	0	0	0	0	0	0	1552,88997
15/05/2023 13:59:59.13893	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 13:59:59.13993	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.14093	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 13:59:59.14193	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.14293	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.14393	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.14493	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.14593	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.14693	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.14793	0	1	0	0	0	0	0	0	1552,89095
15/05/2023 13:59:59.14893	0	1	0	0	0	0	0	0	1552,88410
15/05/2023 13:59:59.14993	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 13:59:59.15093	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.15193	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.15293	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.15393	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.15493	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.15593	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 13:59:59.15693	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.15793	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.15893	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.15993	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 13:59:59.16093	0	1	0	0	0	0	0	0	1552,89330
15/05/2023 13:59:59.16193	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.16293	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 13:59:59.16393	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 13:59:59.16493	0	1	0	0	0	0	0	0	1552,88997
15/05/2023 13:59:59.16593	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.16693	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.16793	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.16893	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.16993	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.17093	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 13:59:59.17193	0	1	0	0	0	0	0	0	1552,89232
15/05/2023 13:59:59.17293	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.17393	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 13:59:59.17493	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.17593	0	1	0	0	0	0	0	0	1552,89095
15/05/2023 13:59:59.17693	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.17793	0	1	0	0	0	0	0	0	1552,89193
15/05/2023 13:59:59.17893	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.17993	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.18093	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.18193	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.18293	0	1	0	0	0	0	0	0	1552,88351
15/05/2023 13:59:59.18393	0	1	0	0	0	0	0	0	1552,89154
15/05/2023 13:59:59.18493	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.18593	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.18693	0	1	0	0	0	0	0	0	1552,88782
15/05/2023 13:59:59.18793	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.18893	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.18993	0	1	0	0	0	0	0	0	1552,88586
15/05/2023 13:59:59.19093	0	1	0	0	0	0	0	0	1552,89174
15/05/2023 13:59:59.19193	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 13:59:59.19293	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.19393	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.19493	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.19593	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 13:59:59.19693	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.19793	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 13:59:59.19893	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.19993	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.20093	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.20193	0	1	0	0	0	0	0	0	1552,88567
15/05/2023 13:59:59.20293	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.20393	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.20493	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.20593	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.20693	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 13:59:59.20793	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.20893	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 13:59:59.20993	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.21093	0	1	0	0	0	0	0	0	1552,88997
15/05/2023 13:59:59.21193	0	1	0	0	0	0	0	0	1552,89115
15/05/2023 13:59:59.21293	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 13:59:59.21393	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.21493	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.21593	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.21693	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 13:59:59.21793	0	1	0	0	0	0	0	0	1552,88782
15/05/2023 13:59:59.21893	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 13:59:59.21993	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 13:59:59.22093	0	1	0	0	0	0	0	0	1552,89115
15/05/2023 13:59:59.22193	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.22293	0	1	0	0	0	0	0	0	1552,88762
15/05/2023 13:59:59.22393	0	1	0	0	0	0	0	0	1552,88958
15/05/2023 13:59:59.22493	0	1	0	0	0	0	0	0	1552,88547
15/05/2023 13:59:59.22593	0	1	0	0	0	0	0	0	1552,88684
15/05/2023 13:59:59.22693	0	1	0	0	0	0	0	0	1552,88782
15/05/2023 13:59:59.22793	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 13:59:59.22893	0	1	0	0	0	0	0	0	1552,88332
15/05/2023 13:59:59.22993	0	1	0	0	0	0	0	0	1552,88723
15/05/2023 13:59:59.23093	0	1	0	0	0	0	0	0	1552,88567
15/05/2023 13:59:59.23193	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 13:59:59.23293	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 13:59:59.23393	0	1	0	0	0	0	0	0	1552,88860
15/05/2023 13:59:59.23493	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 13:59:59.23593	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 13:59:59.23693	0	1	0	0	0	0	0	0	1552,88508
15/05/2023 13:59:59.23793	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 13:59:59.23893	0	1	0	0	0	0	0	0	1552,88508
15/05/2023 13:59:59.23993	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 13:59:59.24093	0	1	0	0	0	0	0	0	1552,88821
15/05/2023 13:59:59.24193	0	1	0	0	0	0	0	0	1552,88410
15/05/2023 13:59:59.24293	0	1	0	0	0	0	0	0	1552,88449
